1572277523 0 1 0 0 0
1572282705 1 1 0 0 0
1572465925 2 1 0 0 0
1572500111 3 1 0 0 0
1572503168 4 1 0 0 0
1572732626 5 1 0 0 0
1572820459 6 1 0 0 0
1572884305 7 1 0 0 0
1572905515 8 1 0 0 0
1572943883 9 1 0 0 0
1573015051 10 1 0 0 0
1573221615 11 1 0 0 0
1573222334 12 1 0 0 0
1573349140 13 1 0 0 0
1574098906 14 1 0 0 0
1574101761 15 1 0 0 0
1574569295 16 1 0 0 0
1574644203 17 1 0 0 0
1574644305 18 1 0 0 0
1574645489 19 1 0 0 0
1575013222 19 2 0 0 0
1575035284 19 3 0 0 0
1575051570 19 4 0 0 0
1575122091 19 5 0 0 0
1575125103 19 6 0 0 0
1575141700 19 7 0 0 0
1575144633 19 8 0 0 0
1575437283 20 8 0 0 0
1575942459 21 8 0 0 0
1576090082 22 8 0 0 0
1576100767 23 8 0 0 0
1576103146 24 8 0 0 0
1576249076 25 8 0 0 0
1576316519 26 8 0 0 0
1576326438 27 8 0 0 0
1576334454 28 8 0 0 0
1576335518 29 8 0 0 0
1576346077 30 8 0 0 0
1576439470 31 8 0 0 0
1576441333 32 8 0 0 0
1576446858 33 8 0 0 0
1576449050 34 8 0 0 0
1576449587 35 8 0 0 0
1576450485 36 8 0 0 0
1576486466 37 8 0 0 0
1576507693 38 8 0 0 0
1576838770 39 8 0 0 0
1576846427 40 8 0 0 0
1576848099 41 8 0 0 0
1576850361 42 8 0 0 0
1576850997 43 8 0 0 0
1576851752 44 8 0 0 0
1576851864 45 8 0 0 0
1576854107 46 8 0 0 0
1576873576 47 8 0 0 0
1576961428 48 8 0 0 0
1577251831 49 8 0 0 0
1577547016 50 8 0 0 0
1577549848 51 8 0 0 0
1577554451 52 8 0 0 0
1577567199 53 8 0 0 0
1577567765 54 8 0 0 0
1577610601 55 8 0 0 0
1577625229 56 8 0 0 0
1577639235 57 8 0 0 0
1577639269 58 8 0 0 0
1577640042 58 9 0 0 0
1577640412 59 9 0 0 0
1577640492 59 10 0 0 0
1577641181 60 10 0 0 0
1577641220 62 11 0 0 0
1577641972 63 11 0 0 0
1577641981 64 12 0 0 0
1577644154 65 12 0 0 0
1577644765 66 12 0 0 0
1577648865 67 12 0 0 0
1577649008 68 12 0 0 0
1577649632 69 12 0 0 0
1577651400 69 13 0 0 0
1577651427 69 14 0 0 0
1577652452 70 14 0 0 0
1577653906 71 14 0 0 0
1577654261 72 14 0 0 0
1577654387 73 14 0 0 0
1577656414 73 15 0 0 0
1577814052 74 15 0 0 0
1577819777 75 15 0 0 0
1577889188 76 15 0 0 0
1577896148 77 15 0 0 0
1577900369 78 15 0 0 0
1577900889 79 15 0 0 0
1577902042 80 15 0 0 0
1577908011 81 15 0 0 0
1577947530 82 15 0 0 0
1578418354 83 15 0 0 0
1578429022 84 15 0 0 0
1578429367 85 15 0 0 0
1578516676 86 15 0 0 0
1578517555 87 15 0 0 0
1578549084 88 15 0 0 0
1578631304 88 16 0 0 0
1578632139 88 17 0 0 0
1578632369 88 18 0 0 0
1579474113 88 19 0 0 0
1579500061 89 19 0 0 0
1579525898 89 20 0 0 0
1579653651 90 20 0 0 0
1579662301 91 20 0 0 0
1579662807 92 20 0 0 0
1579667411 93 20 0 0 0
1579671992 94 20 0 0 0
1579759938 95 20 0 0 0
1579838093 96 20 0 0 0
1579839581 97 20 0 0 0
1579842452 98 20 0 0 0
1579848690 99 20 0 0 0
1579849241 100 20 0 0 0
1579932944 101 20 0 0 0
1580079187 102 20 0 0 0
1580079573 104 24 0 0 0
1580082175 105 24 0 0 0
1580281612 106 24 0 0 0
1580281618 107 24 0 0 0
1580282965 108 24 0 0 0
1580283938 109 24 0 0 0
1580681590 110 24 0 0 0
1580907321 111 24 0 0 0
1580912535 112 24 0 0 0
1581036649 113 24 0 0 0
1581261145 114 24 0 0 0
1581276199 115 24 0 0 0
1581278790 116 24 0 0 0
1581287386 117 24 0 0 0
1581711913 118 24 0 0 0
1581713902 119 24 0 0 0
1581854901 120 24 0 0 0
1581854921 121 24 0 0 0
1581854952 122 24 0 0 0
1581875409 123 24 0 0 0
1581879170 124 24 0 0 0
1581881077 125 24 0 0 0
1581881251 125 25 0 0 0
1582298754 126 25 0 0 0
1582317916 127 25 0 0 0
1582404499 128 25 0 0 0
1582486285 129 25 0 0 0
1582528547 130 25 0 0 0
1582530075 131 25 0 0 0
1582577229 132 25 0 0 0
1582749910 132 27 0 0 0
1583014192 133 30 0 0 0
1583073634 135 30 0 0 0
1583115864 136 30 0 0 0
1583115981 137 30 0 0 0
1583117924 138 30 0 0 0
1583291516 139 30 0 0 0
1583308247 140 30 0 0 0
1583695665 141 30 0 0 0
1583697270 142 30 0 0 0
1583708186 143 30 0 0 0
1584215228 144 30 0 0 0
1584487420 145 30 0 0 0
1584759612 146 30 0 0 0
1584762137 147 30 0 0 0
1584804399 148 30 0 0 0
1586251399 149 30 0 0 0
1586251843 150 30 0 0 0
1586960605 151 30 0 0 0
1587317674 152 30 0 0 0
1587527679 152 30 0 0 1
1587607301 152 30 1 0 1
1587612511 152 31 1 0 1
1587613037 152 31 1 0 2
1587614407 152 32 1 0 2
1588338402 152 32 3 0 2
1588696367 152 32 4 0 2
1588696380 152 32 6 0 2
1588787835 152 32 6 1 2
1588796135 152 32 7 1 2
1588945578 152 32 8 1 2
1588945921 152 32 8 2 2
1589052196 152 32 8 3 2
1589306890 152 32 9 3 2
1589393770 152 32 9 4 2
1589415247 152 32 9 5 2
1589427498 152 32 9 6 2
1589428556 152 32 9 7 2
1589662026 152 32 10 7 2
1589684293 152 32 11 7 2
1590000943 152 32 11 8 2
1590348638 152 32 11 9 2
1590484861 152 32 11 10 2
